COB_DATE,CUSIP,CLOSE_PRICE_USD,RATE
20190106,C500289558,223.0915581,0.104862703
20190107,C500289558,228.0867042,0.104908553
20190108,C500289558,220.0333801,0.100419154
20190109,C500289558,219.1351811,0.053413712
20190110,C500289558,220.915873,0.02348657
20190111,C500289558,212.1369978,0.068383278
20190112,C500289558,200.1814194,0.106773721
20190113,C500289558,209.565268,0.108969202
20190114,C500289558,207.9437631,0.091437089
20190115,C500289558,210.9194292,0.125654407
20190116,C500289558,207.5652417,0.062480434
20190117,C500289558,205.8423581,0.038299887
20190118,C500289558,204.682587,0.03997939
20190119,C500289558,189.5605069,0.083747409
20190120,C500289558,189.6051674,0.031581741
20190121,C500289558,176.555541,0.090603743
20190122,C500289558,159.5173825,0.006545845
20190123,C500289558,166.9284539,0.099820175
20190124,C500289558,177.150602,0.140874926
20190125,C500289558,170.938024,0.088031987
20190126,C500289558,161.4885249,0.052750385
20190127,C500289558,153.403357,0.064623768
20190128,C500289558,156.3160755,0.114687919
20190129,C500289558,158.0891766,0.086707792
20190130,C500289558,162.5290865,0.087553628
20190131,C500289558,155.2898154,0.040671324
20190201,C500289558,159.9900314,0.144701316
20190202,C500289558,175.307791,0.077197396
20190203,C500289558,176.3770673,0.066525881
20190204,C500289558,169.2627325,0.003744106
20190205,C500289558,168.5338559,0.083041655
20190206,C500289558,169.5226108,0.071611572
20190207,C500289558,164.5710053,0.05290216
20190208,C500289558,155.2868612,0.024094714
20190209,C500289558,171.225031,0.105854309
20190210,C500289558,161.0048348,0.122355426
20190211,C500289558,162.7021706,0.122129917
20190212,C500289558,167.895036,0.034424389
20190213,C500289558,179.2416901,0.130318968
20190214,C500289558,172.904912,0.056819463
20190215,C500289558,173.1123041,0.023943507
20190216,C500289558,160.3807088,0.02233982
20190217,C500289558,166.8792864,0.057324502
20190218,C500289558,161.7183715,0.094910932
20190219,C500289558,149.7522187,0.124247967
20190220,C500289558,152.1344148,0.068843001
20190221,C500289558,142.6432854,0.122490524
20190222,C500289558,143.5823545,0.064861692
20190223,C500289558,141.6630907,0.044682438
20190224,C500289558,145.6628344,0.101534454
20190225,C500289558,129.5017915,0.091169158
20190226,C500289558,136.2861855,0.109355387
20190227,C500289558,139.2862285,0.099212718
20190228,C500289558,146.1700381,0.068483422
20190301,C500289558,153.7554129,0.009273966
20190302,C500289558,159.4193988,0.119287675
20190303,C500289558,150.1436067,0.02708445
20190304,C500289558,142.8502737,0.139950551
20190305,C500289558,145.5394251,0.091705159
20190306,C500289558,151.9146054,0.066644513
20190307,C500289558,162.1949849,0.148433964
20190308,C500289558,160.9011673,0.076730946
20190309,C500289558,161.579266,0.092697893
20190310,C500289558,160.2865434,0.028443042
20190311,C500289558,171.2269065,0.010517346
20190312,C500289558,177.333653,0.083633808
20190313,C500289558,177.4020509,0.108961168
20190314,C500289558,180.3813881,0.047671767
20190315,C500289558,184.2838578,0.025989553
20190316,C500289558,175.5629133,0.004113496
20190317,C500289558,172,0.050628875
20180101,C501048147,184.8047608,0.379170749
20180102,C501048147,181.0561353,0.3978425
20180103,C501048147,170.0373706,0.321560796
20180104,C501048147,183.3443125,0.366068762
20180105,C501048147,176.5157941,0.373545097
20180106,C501048147,162.2441135,0.390410832
20180107,C501048147,159.9193683,0.341169968
20180108,C501048147,163.7834671,0.409688904
20180109,C501048147,160.4577643,0.35927195
20180110,C501048147,153.9559518,0.436717633
20180111,C501048147,149.5684521,0.366165831
20180112,C501048147,161.9590805,0.436347961
20180113,C501048147,163.9232515,0.410699929
20180114,C501048147,165.7855576,0.31801493
20180115,C501048147,170.5508145,0.380644386
20180116,C501048147,157.8823159,0.453332699
20180117,C501048147,169.6493307,0.41078755
20180118,C501048147,181.5460185,0.427908719
20180119,C501048147,186.809097,0.462892787
20180120,C501048147,192.7498366,0.404576401
20180121,C501048147,188.3756124,0.382995111
20180122,C501048147,193.2971109,0.409557062
20180123,C501048147,189.9248097,0.412004811
20180124,C501048147,183.8590487,0.356400274
20180125,C501048147,172.1805471,0.391699073
20180126,C501048147,180.9136172,0.362367995
20180127,C501048147,192.7823173,0.398580028
20180128,C501048147,196.0685805,0.38807019
20180129,C501048147,189.3719186,0.372974604
20180130,C501048147,176.3141182,0.40165637
20180131,C501048147,165.4611751,0.322282933
20180201,C501048147,167.2406569,0.379483876
20180202,C501048147,160.6386515,0.397820984
20180203,C501048147,149.6890505,0.42047599
20180204,C501048147,142.27156,0.325027767
20180205,C501048147,130.7848718,0.418987301
20180206,C501048147,139.6773646,0.445683602
20180207,C501048147,137.5463647,0.387079653
20180208,C501048147,138.3525982,0.383683396
20180209,C501048147,139.2796888,0.352582715
20180210,C501048147,126.9698713,0.397354274
20180211,C501048147,130.9030798,0.392919257
20180212,C501048147,137.4840167,0.331911812
20180213,C501048147,136.7171473,0.386953798
20180214,C501048147,140.4731245,0.408180349
20180215,C501048147,123.294564,0.397418893
20180216,C501048147,124.8011881,0.445979061
20180217,C501048147,128.0480399,0.408657867
20180218,C501048147,141.5714845,0.315225014
20180219,C501048147,156.3217665,0.410975564
20180220,C501048147,160.4080154,0.408300455
20180221,C501048147,154.2957681,0.3428397
20180222,C501048147,149.9885451,0.474018093
20180223,C501048147,142.9439672,0.370001891
20180224,C501048147,156.5935572,0.303844423
20180225,C501048147,171.7721297,0.343961313
20180226,C501048147,174.4996062,0.439456728
20180227,C501048147,185.9132495,0.364663973
20180228,C501048147,184.5514269,0.396097128
20180301,C501048147,180.0627055,0.36653651
20180302,C501048147,170.1964574,0.382116128
20180303,C501048147,160.7981757,0.32461528
20180304,C501048147,168.1947906,0.397120007
20180305,C501048147,168.6575859,0.388564383
20180306,C501048147,163.7108284,0.378267152
20180307,C501048147,160.4323496,0.403091225
20180308,C501048147,140.6725776,0.328278853
20180309,C501048147,151.0283113,0.422097927
20180310,C501048147,154.7238119,0.32597494
20180311,C501048147,165.619545,0.425456641
20180312,C501048147,156.3616998,0.360630872
20180313,C501048147,163.5054417,0.407693097
20180314,C501048147,146.7152622,0.424054867
20180315,C501048147,136.6306826,0.382473449
20180316,C501048147,135.5434048,0.347589319
20180317,C501048147,134.0419854,0.363113663
20180318,C501048147,128.6560751,0.347378365
20180319,C501048147,127.0065671,0.341468001
20180320,C501048147,141.6287081,0.409941186
20180321,C501048147,144.2735093,0.416970508
20180322,C501048147,143.6406246,0.39525272
20180323,C501048147,134.2146334,0.37528331
20180324,C501048147,130.9098975,0.381323618
20180325,C501048147,133.7201047,0.298807215
20180326,C501048147,135.8687766,0.347342336
20180327,C501048147,145.7321753,0.408485018
20180328,C501048147,138.6552926,0.352423858
20180329,C501048147,147.2084742,0.383377675
20180330,C501048147,147.752415,0.378623836
20180331,C501048147,148.5867655,0.345262422
20180401,C501048147,148.7617548,0.430514738
20180402,C501048147,138.680911,0.422481198
20180403,C501048147,137.5301853,0.346378014
20180404,C501048147,127.3550586,0.384475312
20180405,C501048147,131.0297011,0.370874376
20180406,C501048147,133.1149256,0.399168415
20180407,C501048147,148.6636891,0.334470631
20180408,C501048147,141.4840516,0.353956716
20180409,C501048147,145.3521276,0.340779594
20180410,C501048147,157.7477174,0.375294316
20180411,C501048147,150.1413575,0.427646248
20180412,C501048147,155.608747,0.357815943
20180413,C501048147,146.9104805,0.361848099
20180414,C501048147,137.644995,0.462173642
20180415,C501048147,132.1566473,0.425391663
20180416,C501048147,137.0900438,0.363807015
20180417,C501048147,134.0469684,0.39560123
20180418,C501048147,128.6984105,0.35598139
20180419,C501048147,126.5931033,0.333998117
20180420,C501048147,119.38465,0.447024599
20180421,C501048147,108.7630034,0.378373278
20180422,C501048147,105.1682683,0.37176753
20180423,C501048147,91.26457744,0.346830551
20180424,C501048147,96.40113756,0.430771153
20180425,C501048147,84.12486243,0.397656342
20180426,C501048147,77.9072641,0.391792503
20180427,C501048147,84.03915485,0.452467689
20180428,C501048147,94.31011684,0.334124193
20180429,C501048147,88.8333256,0.447932384
20180430,C501048147,81.88747817,0.394827794
20180501,C501048147,77.66115077,0.357008632
20180502,C501048147,81.7270604,0.301769368
20180503,C501048147,87.75952142,0.332828436
20180504,C501048147,78.15559705,0.382870665
20180505,C501048147,71.36430411,0.397246407
20180506,C501048147,56.96998012,0.414166506
20180507,C501048147,42.04140685,0.450750633
20180508,C501048147,29.64960502,0.362976435
20180509,C501048147,21.15318352,0.451218064
20180510,C501048147,6.003604723,0.41058317
20180511,C501048147,1.125442356,0.434902005
20180512,C501048147,10.39500073,0.402849932
20180513,C501048147,2.99786892,0.366471507
20180514,C501048147,10.06605242,0.432624535
20180515,C501048147,8.076679363,0.368655135
20180516,C501048147,4.54197337,0.378163433
20180517,C501048147,4.66915123,0.428613505
20180518,C501048147,0.582280362,0.338759177
20180519,C501048147,4.304775578,0.460042472
20180520,C501048147,3.457375864,0.361649254
20180521,C501048147,8.747028711,0.380824581
20180522,C501048147,8.279471456,0.37326302
20180523,C501048147,6.577634403,0.404773757
20180524,C501048147,6.30893694,0.396466063
20180525,C501048147,14.78831728,0.382996264
20180526,C501048147,32.73001611,0.41399246
20180527,C501048147,29.65755789,0.39470272
20180528,C501048147,29.86815699,0.469065718
20180529,C501048147,24.66796121,0.339003576
20180530,C501048147,30.34833973,0.416601709
20180531,C501048147,28.84879358,0.433299799
20180601,C501048147,43.58064728,0.382703944
20180602,C501048147,32.6271828,0.367446044
20180603,C501048147,35.59728188,0.380193241
20180604,C501048147,33.27650329,0.394264857
20180605,C501048147,37.9330657,0.434856539
20180606,C501048147,45.85081125,0.356713158
20180607,C501048147,44.037371,0.327620241
20180608,C501048147,31.44578732,0.406805266
20180609,C501048147,23.191005,0.421650721
20180610,C501048147,17.38132847,0.371819054
20180611,C501048147,19.769371,0.322242432
20180612,C501048147,11.08679078,0.393586143
20180613,C501048147,16.76661889,0.407592666
20180614,C501048147,21.82963192,0.357621763
20180615,C501048147,22.71250814,0.371401693
20180616,C501048147,33.85283894,0.441644164
20180617,C501048147,16.99486741,0.374867995
20180618,C501048147,22.16344841,0.414361045
20180619,C501048147,39.99147622,0.340964095
20180620,C501048147,31.76115348,0.400243769
20180621,C501048147,31.21001551,0.330927432
20180622,C501048147,31.22187033,0.458347556
20180623,C501048147,40.07843243,0.355820966
20180624,C501048147,35.55375846,0.380576853
20180625,C501048147,38.46761275,0.413117819
20180626,C501048147,50.89331386,0.408432442
20180627,C501048147,37.94677132,0.361192936
20180628,C501048147,49.876781,0.389720218
20180629,C501048147,56.4805873,0.376819282
20180630,C501048147,67.74411762,0.412284251
20180701,C501048147,72.17296787,0.362750505
20180702,C501048147,82.12538992,0.347349447
20180703,C501048147,71.17401534,0.421226828
20180704,C501048147,57.38272081,0.433560141
20180705,C501048147,56.83886313,0.329217057
20180706,C501048147,45.2008849,0.34613939
20180707,C501048147,42.77454171,0.366980989
20180708,C501048147,57.80222857,0.392799235
20180709,C501048147,58.02143573,0.383926917
20180710,C501048147,51.39446961,0.35921547
20180711,C501048147,54.72705363,0.425561029
20180712,C501048147,45.00289519,0.429445334
20180713,C501048147,44.05155911,0.290172568
20180714,C501048147,48.90692597,0.407881228
20180715,C501048147,34.8278316,0.393210908
20180716,C501048147,39.87120013,0.347267583
20180717,C501048147,34.57647815,0.369748484
20180718,C501048147,45.78760388,0.35449272
20180719,C501048147,56.13506889,0.36588308
20180720,C501048147,65.52072992,0.381015698
20180721,C501048147,65.89747761,0.340000425
20180722,C501048147,66.91405442,0.393670972
20180723,C501048147,72.98821464,0.362448276
20180724,C501048147,57.71863676,0.386146396
20180725,C501048147,63.36521832,0.310177203
20180726,C501048147,52.29848713,0.343011255
20180727,C501048147,60.81168047,0.342861819
20180728,C501048147,58.71477791,0.36006075
20180729,C501048147,56.99184104,0.369545402
20180730,C501048147,69.22035653,0.429967337
20180731,C501048147,61.20554918,0.36586813
20180801,C501048147,68.75139519,0.37692913
20180802,C501048147,67.73021939,0.390419601
20180803,C501048147,72.46174923,0.396788315
20180804,C501048147,72.69916375,0.446704949
20180805,C501048147,64.29833409,0.462832472
20180806,C501048147,65.41592654,0.459579548
20180807,C501048147,53.40644634,0.387500771
20180808,C501048147,59.73708151,0.340676514
20180809,C501048147,72.44420559,0.47396088
20180810,C501048147,73.32698539,0.315687058
20180811,C501048147,72.21104194,0.319061548
20180812,C501048147,66.47128683,0.407036632
20180813,C501048147,70.23004799,0.408419539
20180814,C501048147,78.36731136,0.338754906
20180815,C501048147,74.43913901,0.387811565
20180816,C501048147,81.75059692,0.335877664
20180817,C501048147,70.97562469,0.402287678
20180818,C501048147,71.42571089,0.329923629
20180819,C501048147,66.51261814,0.384814334
20180820,C501048147,72.40479295,0.396317455
20180821,C501048147,79.75592577,0.322092946
20180822,C501048147,76.56005511,0.346537643
20180823,C501048147,86.10051464,0.363502557
20180824,C501048147,93.5173225,0.311836759
20180825,C501048147,95.85293851,0.308950753
20180826,C501048147,112.6907499,0.460855738
20180827,C501048147,110.7067682,0.385200816
20180828,C501048147,118.9298556,0.31552345
20180829,C501048147,120.9894804,0.381868462
20180830,C501048147,114.9651308,0.441351112
20180831,C501048147,118.4262888,0.385843898
20180901,C501048147,117.8102622,0.382616016
20180902,C501048147,125.2181381,0.368703456
20180903,C501048147,132.2639896,0.466711749
20180904,C501048147,145.674207,0.432499871
20180905,C501048147,142.0161574,0.406041606
20180906,C501048147,144.3543647,0.401878347
20180907,C501048147,139.6367038,0.385203228
20180908,C501048147,128.8768664,0.28962387
20180909,C501048147,119.2919317,0.36878166
20180910,C501048147,115.9708657,0.393769443
20180911,C501048147,119.4527774,0.353145457
20180912,C501048147,117.5159524,0.351935817
20180913,C501048147,126.9010682,0.326861939
20180914,C501048147,134.007231,0.396358319
20180915,C501048147,150.6660176,0.371693969
20180916,C501048147,144.9439792,0.370724739
20180917,C501048147,129.5118501,0.380961625
20180918,C501048147,132.2350894,0.369996292
20180919,C501048147,130.8736446,0.364686644
20180920,C501048147,129.102489,0.326029728
20180921,C501048147,142.0338221,0.444987028
20180922,C501048147,135.7218184,0.333262082
20180923,C501048147,143.9304287,0.396341879
20180924,C501048147,142.5290964,0.411225557
20180925,C501048147,146.0094872,0.398661132
20180926,C501048147,153.0363241,0.423069816
20180927,C501048147,150.8005794,0.329530138
20180928,C501048147,149.8568326,0.430676726
20180929,C501048147,155.0582909,0.433339988
20180930,C501048147,151.0424304,0.391062972
20181001,C501048147,149.9566954,0.332846681
20181002,C501048147,144.8977282,0.367979139
20181003,C501048147,142.1231749,0.381734849
20181004,C501048147,139.5310004,0.381588146
20181005,C501048147,125.0007049,0.370023077
20181006,C501048147,116.0045988,0.388430064
20181007,C501048147,107.5290294,0.347337452
20181008,C501048147,100.5323805,0.418497778
20181009,C501048147,99.95794463,0.406299151
20181010,C501048147,114.1316431,0.325270231
20181011,C501048147,115.5773912,0.370703668
20181012,C501048147,118.8524934,0.342634562
20181013,C501048147,116.9239239,0.385806526
20181014,C501048147,112.3880701,0.338324702
20181015,C501048147,101.7694774,0.328451506
20181016,C501048147,87.91257511,0.383727374
20181017,C501048147,86.92364856,0.409865873
20181018,C501048147,80.77970782,0.375626392
20181019,C501048147,82.03482997,0.411327524
20181020,C501048147,69.44022468,0.370359219
20181021,C501048147,72.56607862,0.409619642
20181022,C501048147,71.54559164,0.383187316
20181023,C501048147,73.42289017,0.368041321
20181024,C501048147,81.77852425,0.37188222
20181025,C501048147,81.05197165,0.352806082
20181026,C501048147,72.32795184,0.34257848
20181027,C501048147,76.60443589,0.362490597
20181028,C501048147,90.55889873,0.366773184
20181029,C501048147,90.49295816,0.400283546
20181030,C501048147,103.8753185,0.322709834
20181031,C501048147,99.65494297,0.329995738
20181101,C501048147,89.47953562,0.386878917
20181102,C501048147,100.67262,0.414511328
20181103,C501048147,109.7305053,0.379675147
20181104,C501048147,108.8690319,0.442694585
20181105,C501048147,112.1224694,0.320791743
20181106,C501048147,113.5135254,0.320272713
20181107,C501048147,120.5828224,0.300497198
20181108,C501048147,127.7592834,0.370438896
20181109,C501048147,136.7880289,0.353212054
20181110,C501048147,138.5934162,0.339007551
20181111,C501048147,146.7060873,0.386533939
20181112,C501048147,143.9484799,0.422014247
20181113,C501048147,154.8965633,0.359264087
20181114,C501048147,162.7212651,0.379893473
20181115,C501048147,171.285209,0.329875383
20181116,C501048147,172.6555267,0.353344651
20181117,C501048147,173.2856328,0.363386801
20181118,C501048147,168.4773213,0.400242109
20181119,C501048147,185.0808721,0.320905218
20181120,C501048147,186.1204095,0.370798394
20181121,C501048147,172.660365,0.406607319
20181122,C501048147,160.4209615,0.342602411
20181123,C501048147,151.7184583,0.397931654
20181124,C501048147,162.6994381,0.364725272
20181125,C501048147,151.672507,0.369003419
20181126,C501048147,149.452183,0.473797353
20181127,C501048147,150.0380211,0.396125249
20181128,C501048147,152.1330129,0.435300704
20181129,C501048147,157.3710112,0.37112814
20181130,C501048147,162.3800075,0.384612341
20181201,C501048147,151.0469192,0.377735059
20181202,C501048147,148.7187927,0.376277091
20181203,C501048147,163.49637,0.301395465
20181204,C501048147,178.3338746,0.329689831
20181205,C501048147,172.0905655,0.430371867
20181206,C501048147,189.3888077,0.386379047
20181207,C501048147,194.5628204,0.437241277
20181208,C501048147,182.1557106,0.391164655
20181209,C501048147,184.6111037,0.333155103
20181210,C501048147,183.9215798,0.384293729
20181211,C501048147,181.4627629,0.384697402
20181212,C501048147,185.2355026,0.434374802
20181213,C501048147,183.3959408,0.312346379
20181214,C501048147,169.342931,0.429016459
20181215,C501048147,165.4915569,0.386466148
20181216,C501048147,165.7658654,0.35992923
20181217,C501048147,158.5164948,0.359580208
20181218,C501048147,161.6038406,0.368867037
20181219,C501048147,161.14581,0.339445586
20181220,C501048147,174.3098067,0.350407952
20181221,C501048147,173.2361764,0.341540573
20181222,C501048147,167.385486,0.438261309
20181223,C501048147,168.1083688,0.361996828
20181224,C501048147,176.4907487,0.410236174
20181225,C501048147,177.6608681,0.381714793
20181226,C501048147,172.3601378,0.31859877
20181227,C501048147,158.6218952,0.325865258
20181228,C501048147,151.1672544,0.396000704
20181229,C501048147,156.4122833,0.376719911
20181230,C501048147,160.7341205,0.344754893
20181231,C501048147,163.4885221,0.351017191
20190101,C501048147,160.5001506,0.423367177
20190102,C501048147,159.8097779,0.399712878
20190103,C501048147,160.7634551,0.346150304
20190104,C501048147,155.035831,0.348900733
20190105,C501048147,161.4594634,0.381461056
20190106,C501048147,162.5076095,0.401918888
20190107,C501048147,171.667051,0.34533939
20190108,C501048147,167.3001025,0.312452325
20190109,C501048147,180.6936886,0.422613778
20190110,C501048147,177.7745125,0.359453989
20190111,C501048147,184.0746268,0.400331328
20190112,C501048147,195.5520659,0.357205738
20190113,C501048147,191.9040904,0.386254458
20190114,C501048147,202.1082254,0.286496167
20190115,C501048147,211.2920731,0.312800803
20190116,C501048147,213.4020455,0.425784318
20190117,C501048147,226.3116356,0.443892107
20190118,C501048147,223.4946595,0.382533407
20190119,C501048147,221.5636908,0.377173301
20190120,C501048147,216.1452468,0.296625601
20190121,C501048147,219.41235,0.305975076
20190122,C501048147,220.46714,0.419928935
20190123,C501048147,229.1370549,0.337803
20190124,C501048147,233.2471247,0.377189914
20190125,C501048147,239.4138631,0.469972115
20190126,C501048147,223.1038637,0.461799886
20190127,C501048147,222.7556098,0.432685285
20190128,C501048147,224.0264586,0.379104013
20190129,C501048147,217.6402589,0.348218105
20190130,C501048147,217.9309119,0.416582444
20190131,C501048147,224.4170577,0.297543824
20190201,C501048147,230.5629599,0.369824634
20190202,C501048147,240.0563203,0.388451852
20190203,C501048147,238.52607,0.387153656
20190204,C501048147,226.8749733,0.356028021
20190205,C501048147,228.4579726,0.351240293
20190206,C501048147,213.9103457,0.35365905
20190207,C501048147,229.9525005,0.361103541
20190208,C501048147,213.215351,0.40802589
20190209,C501048147,210.8110249,0.433741027
20190210,C501048147,218.4477575,0.401288319
20190211,C501048147,222.8786262,0.373792313
20190212,C501048147,213.3337395,0.393989205
20190213,C501048147,212.3643334,0.365766326
20190214,C501048147,220.7405631,0.432453001
20190215,C501048147,222.053366,0.403981716
20190216,C501048147,216.5950196,0.367626894
20190217,C501048147,213.002548,0.439864446
20190218,C501048147,209.556558,0.427269288
20190219,C501048147,223.6777528,0.341441448
20190220,C501048147,219.6290629,0.373381244
20190221,C501048147,226.1941814,0.299275268
20190222,C501048147,218.3604626,0.344669579
20190223,C501048147,220.2641334,0.419294884
20190224,C501048147,221.9474765,0.350481591
20190225,C501048147,222.664764,0.410715123
20190226,C501048147,219.2097669,0.429852604
20190227,C501048147,211.7860161,0.46573601
20190228,C501048147,202.9967456,0.350952089
20190301,C501048147,205.1928119,0.390270959
20190302,C501048147,202.7130603,0.411184277
20190303,C501048147,211.8528867,0.421609839
20190304,C501048147,217.9227911,0.440286412
20190305,C501048147,213.6132473,0.419516369
20190306,C501048147,214.341893,0.325186494
20190307,C501048147,229.1155336,0.402818646
20190308,C501048147,222.1286922,0.380472891
20190309,C501048147,209.4492329,0.30783429
20190310,C501048147,204.7263836,0.381664091
20190311,C501048147,205.0373258,0.310327109
20190312,C501048147,197.3384391,0.337142335
20190313,C501048147,203.932729,0.329721334
20190314,C501048147,206.5586168,0.435607136
20190315,C501048147,199.3583299,0.370591048
20190316,C501048147,195.6243594,0.387539987
20190317,C501048147,198,0.415611838
20180101,C521914858,77.7463923,0.203279627
20180102,C521914858,88.33427438,0.198754228
20180103,C521914858,100.9902166,0.22095708
20180104,C521914858,101.599185,0.226549596
20180105,C521914858,106.0144846,0.152951458
20180106,C521914858,100.3604193,0.200149839
20180107,C521914858,90.64870743,0.202349757
20180108,C521914858,91.05206538,0.171217893
20180109,C521914858,94.97657974,0.227352725
20180110,C521914858,102.9815853,0.1833428
20180111,C521914858,96.28472639,0.139551624
20180112,C521914858,99.42906986,0.259749003
20180113,C521914858,97.52213205,0.250164719
20180114,C521914858,108.9782535,0.209955826
20180115,C521914858,103.8789531,0.223626319
20180116,C521914858,98.32065271,0.216691334
20180117,C521914858,96.3847025,0.152129981
20180118,C521914858,107.5438967,0.145967942
20180119,C521914858,124.5629571,0.255454526
20180120,C521914858,133.5222495,0.198727519
20180121,C521914858,133.0492655,0.208778792
20180122,C521914858,125.4626533,0.284706929
20180123,C521914858,113.4947909,0.196673167
20180124,C521914858,108.3721591,0.185009563
20180125,C521914858,98.29796554,0.216245913
20180126,C521914858,101.9726923,0.185465735
20180127,C521914858,101.7081673,0.138559853
20180128,C521914858,102.3765476,0.248259584
20180129,C521914858,104.4552054,0.22559793
20180130,C521914858,115.3158561,0.284765762
20180131,C521914858,112.4890315,0.232355231
20180201,C521914858,118.3195675,0.142114167
20180202,C521914858,114.630184,0.219258068
20180203,C521914858,102.8300508,0.265976799
20180204,C521914858,96.74327512,0.162976421
20180205,C521914858,105.8006198,0.150422885
20180206,C521914858,107.5652092,0.192529638
20180207,C521914858,99.32727827,0.125194063
20180208,C521914858,85.30668856,0.230796903
20180209,C521914858,86.31660595,0.259087839
20180210,C521914858,69.69567756,0.200274612
20180211,C521914858,72.38442773,0.212587697
20180212,C521914858,76.82506935,0.175436827
20180213,C521914858,85.18391524,0.182266379
20180214,C521914858,85.637359,0.251360549
20180215,C521914858,77.7760278,0.138030288
20180216,C521914858,68.10690161,0.279931915
20180217,C521914858,54.77791971,0.218110299
20180218,C521914858,68.63346611,0.264591865
20180219,C521914858,55.08567194,0.256002929
20180220,C521914858,62.94781136,0.201655331
20180221,C521914858,46.47230214,0.208230744
20180222,C521914858,45.79136553,0.219713193
20180223,C521914858,48.13222758,0.196751059
20180224,C521914858,56.92297685,0.241684009
20180225,C521914858,54.60135858,0.160564513
20180226,C521914858,57.37960102,0.186656372
20180227,C521914858,63.45404682,0.147783228
20180228,C521914858,59.94725486,0.182488722
20180301,C521914858,45.23778605,0.155235248
20180302,C521914858,48.66014601,0.226906722
20180303,C521914858,42.62283018,0.208426124
20180304,C521914858,48.91341688,0.248163812
20180305,C521914858,36.03749755,0.224565816
20180306,C521914858,35.40658985,0.212679595
20180307,C521914858,25.93767066,0.132927096
20180308,C521914858,30.81196767,0.17617363
20180309,C521914858,23.03553451,0.208989686
20180310,C521914858,20.6193799,0.198139183
20180311,C521914858,20.2584824,0.190984528
20180312,C521914858,22.6322382,0.16729514
20180313,C521914858,30.2999437,0.19891734
20180314,C521914858,38.29030167,0.161671974
20180315,C521914858,29.828377,0.207095875
20180316,C521914858,37.47321392,0.145758143
20180317,C521914858,26.82326388,0.206632095
20180318,C521914858,27.97516091,0.289630192
20180319,C521914858,24.34492494,0.185214331
20180320,C521914858,31.09841667,0.2912107
20180321,C521914858,34.54173382,0.238277203
20180322,C521914858,28.60691743,0.192337327
20180323,C521914858,28.11522408,0.248409922
20180324,C521914858,16.75371904,0.242867711
20180325,C521914858,11.28069266,0.24844813
20180326,C521914858,26.0882719,0.201160008
20180327,C521914858,42.95082233,0.194400517
20180328,C521914858,56.50549389,0.208743999
20180329,C521914858,57.03102366,0.221465661
20180330,C521914858,63.79491605,0.132992964
20180331,C521914858,60.27408062,0.173813092
20180401,C521914858,59.83974859,0.220003195
20180402,C521914858,58.24290207,0.184651578
20180403,C521914858,47.09039159,0.224070523
20180404,C521914858,56.26551102,0.198320394
20180405,C521914858,58.2381117,0.175193505
20180406,C521914858,65.8946894,0.139549495
20180407,C521914858,60.16749178,0.237250694
20180408,C521914858,56.40776592,0.185906873
20180409,C521914858,63.86861917,0.160658054
20180410,C521914858,69.92589639,0.17064854
20180411,C521914858,75.71072797,0.106845092
20180412,C521914858,68.061592,0.15915664
20180413,C521914858,74.93728226,0.24830683
20180414,C521914858,68.34438519,0.276780982
20180415,C521914858,60.92104485,0.245113769
20180416,C521914858,61.15009338,0.154772979
20180417,C521914858,49.56979617,0.190212086
20180418,C521914858,44.45364191,0.20565054
20180419,C521914858,48.69396698,0.243094918
20180420,C521914858,57.51493074,0.19440443
20180421,C521914858,52.99235071,0.225129068
20180422,C521914858,52.38023689,0.217496825
20180423,C521914858,42.74154486,0.254591264
20180424,C521914858,34.04182718,0.208721223
20180425,C521914858,45.6502143,0.22329575
20180426,C521914858,33.96511956,0.268500303
20180427,C521914858,31.9576217,0.258626867
20180428,C521914858,29.73994791,0.225965194
20180429,C521914858,29.10988199,0.219784184
20180430,C521914858,23.41078122,0.159774351
20180501,C521914858,28.15729747,0.165708364
20180502,C521914858,41.87489,0.210374251
20180503,C521914858,47.18656629,0.194541595
20180504,C521914858,37.98791895,0.17676006
20180505,C521914858,25.7120439,0.155471854
20180506,C521914858,32.52580296,0.165844841
20180507,C521914858,15.96644097,0.167740835
20180508,C521914858,8.822589238,0.27448332
20180509,C521914858,22.02483753,0.141410801
20180510,C521914858,14.55691542,0.214412636
20180511,C521914858,10.65506857,0.185821256
20180512,C521914858,20.11123319,0.291169917
20180513,C521914858,23.16644382,0.172775732
20180514,C521914858,17.46237704,0.267648594
20180515,C521914858,29.94944261,0.204071786
20180516,C521914858,25.30440446,0.233483039
20180517,C521914858,17.48909102,0.231378839
20180518,C521914858,19.03956868,0.203972317
20180519,C521914858,15.6627542,0.225064333
20180520,C521914858,4.608791743,0.147685285
20180521,C521914858,9.265310089,0.247739584
20180522,C521914858,21.6672709,0.179873028
20180523,C521914858,24.92150805,0.201034518
20180524,C521914858,15.52200965,0.271342341
20180525,C521914858,16.31787135,0.198205729
20180526,C521914858,11.89125924,0.210468853
20180527,C521914858,17.8208258,0.260972888
20180528,C521914858,7.5585444,0.141773504
20180529,C521914858,3.818166382,0.211898935
20180530,C521914858,7.715912536,0.190179062
20180531,C521914858,3.637974511,0.218510853
20180601,C521914858,11.52700154,0.225095857
20180602,C521914858,12.37885476,0.233497072
20180603,C521914858,9.746147027,0.17125671
20180604,C521914858,7.972041092,0.165862194
20180605,C521914858,18.88727857,0.173466028
