COB_DATE,POSITION_ID,CUSIP,EMPLOYEE_ID,FUND_ID,QUANTITY,NOTIONAL_USD,SCHEDULE,MATURITY_DATE
20180710,20180710C774787649T1A007,C774787649,T1,A007,57000,,,
20180710,20180710C906008511T4A003,C906008511,T4,A003,12000,,,
20180710,20180710BONDT5A006,,T5,A006,,0,SEMI-ANNUAL,
20180710,20180710C793685348T5A012,C793685348,T5,A012,42000,,,
20180710,20180710C853829400T1A009,C853829400,T1,A009,3000,,,
20180710,20180710C856299965T4A003,C856299965,T4,A003,26000,,,
20180710,20180710C615991809T5A005,C615991809,T5,A005,99000,,,
20180710,20180710C588718138T1A013,C588718138,T1,A013,12000,,,
20180710,20180710C966634544T2A013,C966634544,T2,A013,57000,,,
20180710,20180710C291181338T2A004,C291181338,T2,A004,75000,,,
20180710,20180710C969254604T5A001,C969254604,T5,A001,7000,,,
20180710,20180710C639711407T2A015,C639711407,T2,A015,32000,,,
20180710,20180710BONDT3A002,,T3,A002,,80000,ANNUAL,
20180710,20180710C457877394T1A001,C457877394,T1,A001,31000,,,
20180710,20180710BONDT4A009,,T4,A009,,70000,SEMI-ANNUAL,
20180710,20180710BONDT1A006,,T1,A006,,10000,SEMI-ANNUAL,
20180710,20180710BONDT2A007,,T2,A007,,10000,ANNUAL,
20180710,20180710C969254604T2A014,C969254604,T2,A014,78000,,,
20180710,20180710C306428091T3A013,C306428091,T3,A013,4000,,,
20180710,20180710C458497274T3A013,C458497274,T3,A013,78000,,,
20180711,20180711C575310731T5A000,C575310731,T5,A000,83000,,,
20180711,20180711C262865085T5A011,C262865085,T5,A011,7000,,,
20180711,20180711C575312666T3A004,C575312666,T3,A004,43000,,,
20180711,20180711C667656750T2A006,C667656750,T2,A006,15000,,,
20180711,20180711C521914858T1A013,C521914858,T1,A013,54000,,,
20180711,20180711C615991809T4A002,C615991809,T4,A002,13000,,,
20180711,20180711C378155229T5A001,C378155229,T5,A001,41000,,,
20180711,20180711C667933999T1A004,C667933999,T1,A004,31000,,,
20180711,20180711C288998471T2A014,C288998471,T2,A014,4000,,,
20180711,20180711C432342063T2A014,C432342063,T2,A014,89000,,,
20180711,20180711C216547584T4A013,C216547584,T4,A013,83000,,,
20180711,20180711C417359878T3A011,C417359878,T3,A011,34000,,,
20180711,20180711C581066816T1A008,C581066816,T1,A008,86000,,,
20180711,20180711C853829400T5A003,C853829400,T5,A003,8000,,,
20180711,20180711C980362150T1A010,C980362150,T1,A010,49000,,,
20180711,20180711C842853862T4A015,C842853862,T4,A015,2000,,,
20180711,20180711BONDT2A008,,T2,A008,,40000,ANNUAL,
20180711,20180711C581066816T4A004,C581066816,T4,A004,6000,,,
20180711,20180711C500289558T4A007,C500289558,T4,A007,47000,,,
20180711,20180711C216547584T1A010,C216547584,T1,A010,84000,,,
20180711,20180711C842853862T5A006,C842853862,T5,A006,35000,,,
20180711,20180711C378155229T5A008,C378155229,T5,A008,35000,,,
20180711,20180711C956282871T5A003,C956282871,T5,A003,72000,,,
20180711,20180711C735399065T3A002,C735399065,T3,A002,75000,,,
20180711,20180711BONDT5A012,,T5,A012,,20000,ANNUAL,
20180711,20180711C966634544T3A006,C966634544,T3,A006,54000,,,
20180711,20180711C856847326T3A003,C856847326,T3,A003,30000,,,
20180711,20180711C772969772T5A012,C772969772,T5,A012,90000,,,
20180711,20180711C534956101T2A002,C534956101,T2,A002,43000,,,
20180711,20180711C877349282T2A004,C877349282,T2,A004,5000,,,
20180711,20180711C146500095T2A004,C146500095,T2,A004,22000,,,
20180711,20180711BONDT4A007,,T4,A007,,10000,ANNUAL,20240101
20180711,20180711BONDT3A009,,T3,A009,,90000,SEMI-ANNUAL,
20180711,20180711C262865085T1A012,C262865085,T1,A012,26000,,,
20180711,20180711BONDT3A013,,T3,A013,,80000,ANNUAL,
20180711,20180711C298891492T3A002,C298891492,T3,A002,75000,,,
20180711,20180711C793833300T5A009,C793833300,T5,A009,14000,,,
20180711,20180711C182368642T2A002,C182368642,T2,A002,24000,,,
20180711,20180711C842853862T4A002,C842853862,T4,A002,70000,,,
20180711,20180711C551763107T5A001,C551763107,T5,A001,76000,,,
20180711,20180711C378155229T2A012,C378155229,T2,A012,19000,,,
20180711,20180711C898246678T5A014,C898246678,T5,A014,97000,,,
20180711,20180711C575312666T3A009,C575312666,T3,A009,57000,,,
20180711,20180711C833889773T2A004,C833889773,T2,A004,73000,,,
20180711,20180711C850326527T1A014,C850326527,T1,A014,40000,,,
20180711,20180711C850326527T5A004,C850326527,T5,A004,26000,,,
20180711,20180711C793833300T2A007,C793833300,T2,A007,63000,,,
20180711,20180711C735399065T1A010,C735399065,T1,A010,92000,,,
20180711,20180711C772969772T3A008,C772969772,T3,A008,53000,,,
20180711,20180711C560457637T2A001,C560457637,T2,A001,54000,,,
20180711,20180711C653124476T1A008,C653124476,T1,A008,76000,,,
20180711,20180711C378155229T3A014,C378155229,T3,A014,84000,,,
20180711,20180711C755456336T4A006,C755456336,T4,A006,70000,,,
20180711,20180711C534956101T3A000,C534956101,T3,A000,23000,,,
20180711,20180711C906008511T3A000,C906008511,T3,A000,5000,,,
20180711,20180711C588718138T4A004,C588718138,T4,A004,35000,,,
20180711,20180711BONDT2A014,,T2,A014,,470000,,
20180711,20180711BONDT2A001,,T2,A001,,60000,SEMI-ANNUAL,
20180711,20180711C404954805T1A000,C404954805,T1,A000,96000,,,
20180711,20180711C500289558T3A004,C500289558,T3,A004,23000,,,
20180711,20180711C285291663T1A011,C285291663,T1,A011,18000,,,
20180711,20180711C947476417T2A007,C947476417,T2,A007,11000,,,
20180711,20180711C501048147T2A014,C501048147,T2,A014,43000,,,
20180711,20180711C898246678T2A014,C898246678,T2,A014,44000,,,
20180711,20180711C710231249T4A008,C710231249,T4,A008,51000,,,
20180711,20180711C936333253T3A002,C936333253,T3,A002,89000,,,
20180711,20180711BONDT1A014,,T1,A014,,130000,,
20180711,20180711C291181338T2A001,C291181338,T2,A001,43000,,,
20180711,20180711C402902400T1A011,C402902400,T1,A011,76000,,,
20180711,20180711C667656750T2A006,C667656750,T2,A006,21000,,,
20180711,20180711C298891492T3A008,C298891492,T3,A008,28000,,,
20180711,20180711C690248719T5A010,C690248719,T5,A010,20000,,,
20180711,20180711C531620366T3A012,C531620366,T3,A012,2000,,,
20180711,20180711C270931603T4A015,C270931603,T4,A015,2000,,,
20180711,20180711C113609857T2A003,C113609857,T2,A003,38000,,,
20180711,20180711BONDT1A003,,T1,A003,,10000,ANNUAL,20240101
20180711,20180711C956282871T4A013,C956282871,T4,A013,93000,,,
20180711,20180711C491534729T4A004,C491534729,T4,A004,89000,,,
20180711,20180711BONDT5A011,,T5,A011,,90000,SEMI-ANNUAL,20240101
20180711,20180711C500289558T1A008,C500289558,T1,A008,1000,,,
20180711,20180711C715608976T4A008,C715608976,T4,A008,31000,,,
20180711,20180711C772969772T3A007,C772969772,T3,A007,44000,,,
20180711,20180711C219753848T2A008,C219753848,T2,A008,88000,,,
20180711,20180711C288998471T5A001,C288998471,T5,A001,44000,,,
20180711,20180711C735399065T3A008,C735399065,T3,A008,87000,,,
20180711,20180711C501048147T1A006,C501048147,T1,A006,13000,,,
20180711,20180711BONDT2A010,,T2,A010,,640000,,
20180711,20180711C954078928T5A001,C954078928,T5,A001,89000,,,
20180711,20180711C207240619T2A009,C207240619,T2,A009,19000,,,
20180711,20180711C385264889T2A007,C385264889,T2,A007,8000,,,
20180711,20180711C168746412T1A015,C168746412,T1,A015,66000,,,
20180711,20180711C954078928T5A001,C954078928,T5,A001,87000,,,
20180711,20180711C793833300T4A009,C793833300,T4,A009,95000,,,
20180711,20180711C667933999T4A015,C667933999,T4,A015,96000,,,
20180711,20180711BONDT5A015,,T5,A015,,40000,ANNUAL,20210406
20180711,20180711C833889773T2A013,C833889773,T2,A013,83000,,,
20180711,20180711C853829400T2A010,C853829400,T2,A010,87000,,,
20180711,20180711C763405435T4A008,C763405435,T4,A008,80000,,,
20180711,20180711BONDT5A013,,T5,A013,,70000,SEMI-ANNUAL,20240101
20180711,20180711C793685348T5A003,C793685348,T5,A003,11000,,,
20180712,20180712C385264889T5A001,C385264889,T5,A001,26000,,,
20180712,20180712C113609857T1A011,C113609857,T1,A011,75000,,,
20180712,20180712C667656750T5A007,C667656750,T5,A007,83000,,,
20180712,20180712C900255546T5A008,C900255546,T5,A008,52000,,,
20180712,20180712C298891492T5A004,C298891492,T5,A004,39000,,,
20180712,20180712BONDT3A007,,T3,A007,,230000,,
20180712,20180712C207240619T2A006,C207240619,T2,A006,35000,,,
20180712,20180712C242694825T1A006,C242694825,T1,A006,41000,,,
20180712,20180712C298891492T1A015,C298891492,T1,A015,69000,,,
20180712,20180712C966634544T3A003,C966634544,T3,A003,2000,,,
20180712,20180712BONDT2A008,,T2,A008,,50000,SEMI-ANNUAL,
20180712,20180712C270931603T4A005,C270931603,T4,A005,8000,,,
20180712,20180712C441864024T4A002,C441864024,T4,A002,95000,,,
20180712,20180712BONDT1A005,,T1,A005,,80000,ANNUAL,
20180712,20180712C242694825T1A002,C242694825,T1,A002,82000,,,
20180712,20180712C842853862T1A015,C842853862,T1,A015,91000,,,
20180712,20180712C856299965T1A014,C856299965,T1,A014,,,,
20180712,20180712C956282871T2A015,C956282871,T2,A015,44000,,,
20180712,20180712C534956101T2A011,C534956101,T2,A011,4000,,,
20180712,20180712C270931603T4A003,C270931603,T4,A003,28000,,,
20180712,20180712C900255546T5A006,C900255546,T5,A006,14000,,,
20180712,20180712BONDT5A003,,T5,A003,,570000,,
20180712,20180712C501048147T5A007,C501048147,T5,A007,59000,,,
20180712,20180712C219753848T3A013,C219753848,T3,A013,92000,,,
20180712,20180712C936333253T4A011,C936333253,T4,A011,85000,,,
20180712,20180712BONDT3A000,,T3,A000,,80000,SEMI-ANNUAL,
20180712,20180712C270931603T2A007,C270931603,T2,A007,15000,,,
20180712,20180712C667933999T5A011,C667933999,T5,A011,20000,,,
20180712,20180712C856847326T5A013,C856847326,T5,A013,74000,,,
20180712,20180712C653124476T5A012,C653124476,T5,A012,61000,,,
20180712,20180712C541596602T2A008,C541596602,T2,A008,65000,,,
20180712,20180712BONDT3A004,,T3,A004,,0,ANNUAL,
20180712,20180712C877349282T4A003,C877349282,T4,A003,89000,,,
20180712,20180712C551763107T4A008,C551763107,T4,A008,78000,,,
20180712,20180712BONDT4A012,,T4,A012,,70000,SEMI-ANNUAL,
20180712,20180712C497714900T3A000,C497714900,T3,A000,47000,,,
20180712,20180712C457877394T2A009,C457877394,T2,A009,96000,,,
20180712,20180712BONDT4A008,,T4,A008,,830000,,
20180712,20180712C497714900T5A003,C497714900,T5,A003,31000,,,
20180712,20180712C654238957T5A009,C654238957,T5,A009,35000,,,
20180712,20180712C534956101T5A011,C534956101,T5,A011,,,,
20180712,20180712C500289558T1A001,C500289558,T1,A001,18000,,,
20180712,20180712C500289558T5A002,C500289558,T5,A002,94000,,,
20180712,20180712C780779706T5A005,C780779706,T5,A005,94000,,,
20180712,20180712C627157732T2A011,C627157732,T2,A011,70000,,,
20180712,20180712C588718138T4A013,C588718138,T4,A013,4000,,,
20180712,20180712C710231249T4A013,C710231249,T4,A013,59000,,,
20180712,20180712C811348629T5A014,C811348629,T5,A014,99000,,,
20180712,20180712BONDT3A008,,T3,A008,,570000,,
20180712,20180712C192395511T4A013,C192395511,T4,A013,51000,,,
20180712,20180712C645474804T5A002,C645474804,T5,A002,76000,,,
20180712,20180712C774787649T1A005,C774787649,T1,A005,20000,,,
20180712,20180712C811348629T4A010,C811348629,T4,A010,27000,,,
20180712,20180712C755456336T2A012,C755456336,T2,A012,,,,
20180712,20180712C192395511T2A015,C192395511,T2,A015,61000,,,
20180712,20180712C216547584T1A014,C216547584,T1,A014,25000,,,
20180712,20180712C317648987T3A012,C317648987,T3,A012,18000,,,
20180712,20180712C528162455T5A010,C528162455,T5,A010,97000,,,
20180712,20180712C348312558T4A006,C348312558,T4,A006,7000,,,
20180712,20180712C627157732T5A015,C627157732,T5,A015,18000,,,
20180712,20180712C386947041T3A001,C386947041,T3,A001,83000,,,
20180712,20180712C113609857T5A009,C113609857,T5,A009,82000,,,
20180712,20180712BONDT1A010,,T1,A010,,10000,SEMI-ANNUAL,
20180712,20180712C306428091T4A003,C306428091,T4,A003,18000,,,
20180712,20180712C581066816T1A004,C581066816,T1,A004,70000,,,
20180712,20180712C715608976T1A010,C715608976,T1,A010,66000,,,
20180712,20180712C842853862T5A008,C842853862,T5,A008,52000,,,
20180712,20180712BONDT1A002,,T1,A002,,770000,,
20180712,20180712C146500095T4A014,C146500095,T4,A014,59000,,,
20180712,20180712C402902400T1A012,C402902400,T1,A012,89000,,,
20180712,20180712BONDT4A009,,T4,A009,,30000,ANNUAL,20240102
20180712,20180712BONDT2A001,,T2,A001,,90000,SEMI-ANNUAL,20210407
20180712,20180712C588718138T4A001,C588718138,T4,A001,77000,,,
20180712,20180712C853829400T5A002,C853829400,T5,A002,55000,,,
20180712,20180712C285291663T1A002,C285291663,T1,A002,84000,,,
20180712,20180712C149922671T1A010,C149922671,T1,A010,60000,,,
20180712,20180712BONDT2A010,,T2,A010,,70000,,
20180712,20180712C747097309T1A011,C747097309,T1,A011,90000,,,
20180712,20180712C531620366T1A005,C531620366,T1,A005,47000,,,
20180712,20180712C168746412T3A006,C168746412,T3,A006,50000,,,
20180712,20180712C458497274T1A008,C458497274,T1,A008,35000,,,
20180712,20180712C402902400T4A004,C402902400,T4,A004,61000,,,
20180712,20180712C309653244T1A002,C309653244,T1,A002,38000,,,
20180712,20180712C417359878T1A012,C417359878,T1,A012,97000,,,
20180712,20180712C710231249T5A010,C710231249,T5,A010,11000,,,
20180712,20180712C859618923T3A000,C859618923,T3,A000,45000,,,
20180712,20180712C560457637T4A002,C560457637,T4,A002,91000,,,
20180712,20180712C441864024T2A000,C441864024,T2,A000,90000,,,
20180712,20180712C168746412T2A000,C168746412,T2,A000,6000,,,
20180712,20180712BONDT3A007,,T3,A007,,30000,ANNUAL,
20180712,20180712C288998471T3A014,C288998471,T3,A014,39000,,,
20180712,20180712C317648987T3A004,C317648987,T3,A004,34000,,,
20180712,20180712C551763107T5A000,C551763107,T5,A000,93000,,,
20180712,20180712C417359878T4A002,C417359878,T4,A002,92000,,,
20180712,20180712C207240619T3A005,C207240619,T3,A005,43000,,,
20180712,20180712C432342063T2A001,C432342063,T2,A001,6000,,,
20180712,20180712C615991809T4A014,C615991809,T4,A014,29000,,,
20180712,20180712C242694825T2A004,C242694825,T2,A004,21000,,,
20180712,20180712C877349282T2A011,C877349282,T2,A011,72000,,,
20180712,20180712C531620366T1A005,C531620366,T1,A005,6000,,,
20180713,20180713C541596602T2A002,C541596602,T2,A002,6000,,,
20180713,20180713C956810865T5A013,C956810865,T5,A013,18000,,,
20180713,20180713C113609857T1A008,C113609857,T1,A008,59000,,,
20180713,20180713BONDT5A003,,T5,A003,,20000,,
20180713,20180713C149922671T2A011,C149922671,T2,A011,34000,,,
20180713,20180713C954078928T5A003,C954078928,T5,A003,31000,,,
20180713,20180713C441864024T5A015,C441864024,T5,A015,18000,,,
20180713,20180713BONDT2A011,,T2,A011,,60000,SEMI-ANNUAL,20210408
20180713,20180713C560457637T4A005,C560457637,T4,A005,68000,,,
20180713,20180713C654238957T5A010,C654238957,T5,A010,71000,,,
20180713,20180713C404954805T2A014,C404954805,T2,A014,15000,,,
20180713,20180713C557551824T1A005,C557551824,T1,A005,22000,,,
20180713,20180713C458497274T1A000,C458497274,T1,A000,50000,,,
20180713,20180713C853829400T3A004,C853829400,T3,A004,90000,,,
20180713,20180713C335954952T2A000,C335954952,T2,A000,35000,,,
20180713,20180713C534956101T3A014,C534956101,T3,A014,10000,,,
20180713,20180713C404954805T5A009,C404954805,T5,A009,44000,,,
20180713,20180713BONDT5A015,,T5,A015,,50000,SEMI-ANNUAL,
20180713,20180713C615991809T4A008,C615991809,T4,A008,39000,,,
20180713,20180713C216547584T3A008,C216547584,T3,A008,48000,,,
20180713,20180713BONDT5A002,,T5,A002,,90000,SEMI-ANNUAL,20240103
20180713,20180713BONDT2A002,,T2,A002,,70000,SEMI-ANNUAL,
20180713,20180713C560457637T2A003,C560457637,T2,A003,38000,,,
20180713,20180713C793685348T2A011,C793685348,T2,A011,50000,,,
20180713,20180713C639711407T4A005,C639711407,T4,A005,,,,
20180713,20180713C850326527T3A015,C850326527,T3,A015,36000,,,
20180713,20180713C859618923T3A011,C859618923,T3,A011,24000,,,
20180713,20180713C521914858T5A013,C521914858,T5,A013,28000,,,
20180713,20180713C291181338T2A003,C291181338,T2,A003,89000,,,
20180713,20180713BONDT3A005,,T3,A005,,700000,,
20180713,20180713C534956101T1A000,C534956101,T1,A000,41000,,,
20180713,20180713C947476417T1A005,C947476417,T1,A005,64000,,,
20180713,20180713C385264889T1A008,C385264889,T1,A008,88000,,,
20180713,20180713C956282871T1A007,C956282871,T1,A007,81000,,,
20180713,20180713C497714900T4A009,C497714900,T4,A009,67000,,,
20180713,20180713C575310731T1A004,C575310731,T1,A004,98000,,,
20180713,20180713C557551824T2A006,C557551824,T2,A006,4000,,,
20180713,20180713C811250293T5A008,C811250293,T5,A008,24000,,,
20180713,20180713C710231249T1A006,C710231249,T1,A006,45000,,,
20180713,20180713C348312558T4A008,C348312558,T4,A008,29000,,,
20180713,20180713C386947041T4A009,C386947041,T4,A009,42000,,,
20180713,20180713BONDT2A008,,T2,A008,,80000,SEMI-ANNUAL,
20180713,20180713C270931603T2A007,C270931603,T2,A007,56000,,,
20180713,20180713C667933999T5A000,C667933999,T5,A000,7000,,,
20180713,20180713C182368642T1A006,C182368642,T1,A006,43000,,,
20180713,20180713C936333253T2A004,C936333253,T2,A004,9000,,,
20180713,20180713BONDT4A006,,T4,A006,,10000,SEMI-ANNUAL,
20180713,20180713C168746412T4A007,C168746412,T4,A007,75000,,,
20180713,20180713C906008511T4A002,C906008511,T4,A002,47000,,,
20180713,20180713C146500095T3A011,C146500095,T3,A011,41000,,,
20180713,20180713BONDT3A010,,T3,A010,,50000,SEMI-ANNUAL,
20180713,20180713C386947041T1A012,C386947041,T1,A012,35000,,,
20180713,20180713C270931603T2A001,C270931603,T2,A001,17000,,,
20180713,20180713C168746412T3A007,C168746412,T3,A007,54000,,,
20180713,20180713C270931603T2A013,C270931603,T2,A013,47000,,,
20180713,20180713C763405435T3A001,C763405435,T3,A001,51000,,,
20180713,20180713C615991809T2A009,C615991809,T2,A009,35000,,,
20180713,20180713BONDT4A011,,T4,A011,,180000,,
20180713,20180713BONDT3A014,,T3,A014,,400000,,
20180713,20180713C755456336T2A009,C755456336,T2,A009,93000,,,
20180713,20180713C216547584T2A012,C216547584,T2,A012,83000,,,
20180713,20180713C850326527T1A009,C850326527,T1,A009,43000,,,
20180713,20180713C772969772T4A014,C772969772,T4,A014,27000,,,
20180713,20180713C877349282T5A002,C877349282,T5,A002,72000,,,
20180713,20180713C654238957T2A011,C654238957,T2,A011,11000,,,
20180713,20180713C309653244T3A007,C309653244,T3,A007,54000,,,
20180713,20180713C653124476T4A013,C653124476,T4,A013,37000,,,
20180713,20180713C270931603T3A004,C270931603,T3,A004,65000,,,
20180713,20180713C458497274T1A014,C458497274,T1,A014,91000,,,
20180713,20180713C270931603T5A004,C270931603,T5,A004,99000,,,
20180713,20180713C823054248T4A003,C823054248,T4,A003,84000,,,
20180713,20180713C246045880T4A005,C246045880,T4,A005,23000,,,
20180713,20180713C500289558T2A005,C500289558,T2,A005,36000,,,
20180713,20180713C588718138T5A004,C588718138,T5,A004,2000,,,
20180713,20180713C386947041T5A000,C386947041,T5,A000,75000,,,
20180713,20180713C270807154T2A013,C270807154,T2,A013,58000,,,
20180713,20180713C175210911T4A012,C175210911,T4,A012,32000,,,
20180713,20180713C856847326T5A014,C856847326,T5,A014,61000,,,
20180713,20180713C557551824T2A008,C557551824,T2,A008,4000,,,
20180713,20180713C710231249T4A010,C710231249,T4,A010,59000,,,
20180713,20180713BONDT3A001,,T3,A001,,730000,,
20180713,20180713C704813496T3A001,C704813496,T3,A001,45000,,,
20180713,20180713C348312558T5A010,C348312558,T5,A010,86000,,,
20180713,20180713C457877394T1A010,C457877394,T1,A010,70000,,,
20180713,20180713C588718138T1A013,C588718138,T1,A013,97000,,,
20180713,20180713BONDT4A014,,T4,A014,,50000,ANNUAL,20240103
20180713,20180713C639711407T5A006,C639711407,T5,A006,14000,,,
20180713,20180713C747097309T1A009,C747097309,T1,A009,70000,,,
20180713,20180713C458497274T5A009,C458497274,T5,A009,29000,,,
20180713,20180713C956282871T4A014,C956282871,T4,A014,30000,,,
20180713,20180713C298891492T5A006,C298891492,T5,A006,32000,,,
20180713,20180713C216547584T4A001,C216547584,T4,A001,93000,,,
20180713,20180713BONDT4A010,,T4,A010,,0,,
20180713,20180713C207240619T5A015,C207240619,T5,A015,63000,,,
20180713,20180713BONDT5A013,,T5,A013,,0,ANNUAL,
20180713,20180713C823054248T4A007,C823054248,T4,A007,99000,,,
20180713,20180713C830334386T5A003,C830334386,T5,A003,9000,,,
20180713,20180713C906008511T1A008,C906008511,T1,A008,76000,,,
20180713,20180713C378155229T2A006,C378155229,T2,A006,86000,,,
20180713,20180713C793833300T5A011,C793833300,T5,A011,80000,,,
20180714,20180714C780779706T5A014,C780779706,T5,A014,59000,,,
20180714,20180714C335954952T1A015,C335954952,T1,A015,91000,,,
20180714,20180714C500289558T4A008,C500289558,T4,A008,47000,,,
20180714,20180714C627157732T2A014,C627157732,T2,A014,77000,,,
20180714,20180714C441864024T1A004,C441864024,T1,A004,14000,,,
20180714,20180714BONDT1A000,,T1,A000,,0,SEMI-ANNUAL,
20180714,20180714C579623648T2A006,C579623648,T2,A006,95000,,,
20180714,20180714C581066816T3A010,C581066816,T3,A010,58000,,,
20180714,20180714C853829400T2A015,C853829400,T2,A015,21000,,,
20180714,20180714C830334386T4A015,C830334386,T4,A015,50000,,,
20180714,20180714C216547584T5A013,C216547584,T5,A013,1000,,,
20180714,20180714C386947041T1A008,C386947041,T1,A008,1000,,,
20180714,20180714C667656750T3A001,C667656750,T3,A001,41000,,,
20180714,20180714BONDT3A006,,T3,A006,,360000,,
20180714,20180714C793685348T1A000,C793685348,T1,A000,,,,
20180714,20180714C667933999T1A011,C667933999,T1,A011,10000,,,
20180714,20180714C859618923T4A014,C859618923,T4,A014,62000,,,
20180714,20180714C192395511T5A012,C192395511,T5,A012,46000,,,
20180714,20180714C793833300T1A011,C793833300,T1,A011,50000,,,
20180714,20180714C850326527T5A011,C850326527,T5,A011,34000,,,
20180714,20180714BONDT4A007,,T4,A007,,840000,,
20180714,20180714C441864024T4A011,C441864024,T4,A011,97000,,,
20180714,20180714C497714900T2A010,C497714900,T2,A010,97000,,,
20180714,20180714BONDT4A015,,T4,A015,,20000,SEMI-ANNUAL,20240104
20180714,20180714C654238957T5A003,C654238957,T5,A003,3000,,,
20180714,20180714C627157732T4A014,C627157732,T4,A014,70000,,,
20180714,20180714C378155229T1A004,C378155229,T1,A004,57000,,,
20180714,20180714C386947041T1A015,C386947041,T1,A015,22000,,,
20180714,20180714C242694825T2A002,C242694825,T2,A002,66000,,,
20180714,20180714BONDT3A000,,T3,A000,,70000,SEMI-ANNUAL,
20180714,20180714C615991809T5A008,C615991809,T5,A008,72000,,,
20180714,20180714C833889773T5A005,C833889773,T5,A005,93000,,,
20180714,20180714BONDT2A010,,T2,A010,,500000,,
20180714,20180714C969254604T4A005,C969254604,T4,A005,8000,,,
20180714,20180714BONDT5A002,,T5,A002,,50000,SEMI-ANNUAL,
20180714,20180714C735399065T3A000,C735399065,T3,A000,77000,,,
20180714,20180714C856299965T3A005,C856299965,T3,A005,7000,,,
20180714,20180714C588718138T1A009,C588718138,T1,A009,,,,
20180714,20180714C763405435T5A008,C763405435,T5,A008,85000,,,
20180714,20180714C830334386T2A013,C830334386,T2,A013,34000,,,
20180714,20180714C966634544T4A013,C966634544,T4,A013,26000,,,
20180714,20180714C500289558T1A010,C500289558,T1,A010,6000,,,
20180714,20180714BONDT4A007,,T4,A007,,50000,ANNUAL,20240104
20180714,20180714C288998471T4A006,C288998471,T4,A006,79000,,,
20180714,20180714C528162455T1A015,C528162455,T1,A015,36000,,,
20180714,20180714C192395511T2A008,C192395511,T2,A008,55000,,,
20180714,20180714C246045880T1A008,C246045880,T1,A008,15000,,,
20180714,20180714BONDT1A015,,T1,A015,,40000,ANNUAL,
20180714,20180714C146500095T1A003,C146500095,T1,A003,86000,,,
20180714,20180714BONDT3A010,,T3,A010,,90000,SEMI-ANNUAL,
20180714,20180714C830334386T1A008,C830334386,T1,A008,98000,,,
20180714,20180714C956282871T3A006,C956282871,T3,A006,57000,,,
20180714,20180714C856299965T3A015,C856299965,T3,A015,68000,,,
20180714,20180714C811348629T1A011,C811348629,T1,A011,39000,,,
20180714,20180714C262865085T3A008,C262865085,T3,A008,36000,,,
20180714,20180714C823054248T2A000,C823054248,T2,A000,46000,,,
20180714,20180714C772969772T2A006,C772969772,T2,A006,99000,,,
20180714,20180714BONDT5A013,,T5,A013,,600000,,
20180714,20180714C615991809T5A004,C615991809,T5,A004,95000,,,
20180714,20180714C417359878T1A014,C417359878,T1,A014,43000,,,
20180714,20180714BONDT2A010,,T2,A010,,80000,SEMI-ANNUAL,20240104
20180714,20180714C207240619T3A007,C207240619,T3,A007,19000,,,
20180714,20180714C219753848T2A011,C219753848,T2,A011,39000,,,
20180714,20180714C654238957T2A013,C654238957,T2,A013,99000,,,
20180714,20180714C441864024T3A000,C441864024,T3,A000,16000,,,
20180714,20180714C774787649T3A015,C774787649,T3,A015,44000,,,
20180714,20180714C270931603T1A015,C270931603,T1,A015,59000,,,
20180714,20180714C793685348T1A003,C793685348,T1,A003,24000,,,
20180714,20180714C417359878T1A009,C417359878,T1,A009,79000,,,
20180714,20180714C207240619T4A010,C207240619,T4,A010,87000,,,
20180714,20180714C270807154T1A011,C270807154,T1,A011,51000,,,
20180714,20180714C654238957T1A010,C654238957,T1,A010,79000,,,
20180714,20180714C615991809T5A008,C615991809,T5,A008,96000,,,
20180714,20180714C501048147T3A001,C501048147,T3,A001,56000,,,
20180714,20180714C335954952T1A005,C335954952,T1,A005,93000,,,
20180714,20180714C317648987T5A011,C317648987,T5,A011,38000,,,
20180714,20180714C175210911T4A003,C175210911,T4,A003,4000,,,
20180714,20180714C833889773T2A002,C833889773,T2,A002,70000,,,
20180714,20180714C402902400T5A009,C402902400,T5,A009,4000,,,
20180714,20180714BONDT3A007,,T3,A007,,80000,ANNUAL,
20180714,20180714BONDT3A000,,T3,A000,,60000,ANNUAL,
20180714,20180714C192395511T2A001,C192395511,T2,A001,27000,,,
20180714,20180714C285291663T4A015,C285291663,T4,A015,39000,,,
20180714,20180714C385264889T2A011,C385264889,T2,A011,54000,,,
20180714,20180714C531620366T1A003,C531620366,T1,A003,67000,,,
20180714,20180714C192395511T3A008,C192395511,T3,A008,47000,,,
20180714,20180714C774787649T1A010,C774787649,T1,A010,4000,,,
20180714,20180714C288998471T3A007,C288998471,T3,A007,21000,,,
20180714,20180714C575310731T4A009,C575310731,T4,A009,72000,,,
20180714,20180714C285291663T1A005,C285291663,T1,A005,92000,,,
20180714,20180714C925055856T4A014,C925055856,T4,A014,76000,,,
20180714,20180714C947476417T4A001,C947476417,T4,A001,61000,,,
20180714,20180714C317648987T4A012,C317648987,T4,A012,65000,,,
20180714,20180714C954078928T3A013,C954078928,T3,A013,10000,,,
20180714,20180714C246045880T2A011,C246045880,T2,A011,8000,,,
20180714,20180714C531620366T2A008,C531620366,T2,A008,26000,,,
20180714,20180714C715608976T1A013,C715608976,T1,A013,43000,,,
20180714,20180714C856299965T3A002,C856299965,T3,A002,88000,,,
20180714,20180714C793685348T5A003,C793685348,T5,A003,65000,,,
